"Story","Title","Result","Date","Stability","Duration (s)"
"Purchase an item on BangGood app","Recommend and purchasing an item on BangGood app","SUCCESS","2022-07-05T16:08:52.717-05:00[America/Bogota]","0.0","53.76"
